size_bytes,t_waking_s,pid,waker_cpu,target_cpu,waking_to_ipi,ipi_to_idle_exit,idle_exit_to_wakeup,wakeup_to_switch,switch_to_user,waking_to_running_ns,waking_to_user_ns
262144,597593.749086923,1232071,0,1,188,749,626,389,,1952,
262144,597593.749096617,1232069,1,0,187,837,619,364,,2007,
262144,597593.749101960,1232071,0,1,181,744,665,363,,1953,
262144,597593.749111896,1232069,1,0,221,732,613,387,,1953,
262144,597593.749117917,1232071,0,1,206,743,674,374,,1997,
262144,597593.749127877,1232069,1,0,189,756,635,378,,1958,
262144,597593.749133306,1232071,0,1,183,732,643,381,,1939,
262144,597593.749143026,1232069,1,0,205,737,659,396,,1997,
262144,597593.749148419,1232071,0,1,214,749,638,375,,1976,
262144,597593.749158365,1232069,1,0,197,734,625,376,,1932,
262144,597593.749163508,1232071,0,1,179,724,650,382,,1935,
262144,597593.749173098,1232069,1,0,191,722,622,617,,2152,
262144,597593.749179145,1232071,0,1,207,736,663,357,,1963,
262144,597593.749188699,1232069,1,0,215,734,670,436,,2055,
262144,597593.749194072,1232071,0,1,203,735,616,368,,1922,
262144,597593.749203559,1232069,1,0,189,731,641,402,,1963,
262144,597593.749209310,1232071,0,1,192,733,639,397,,1961,
262144,597593.749219047,1232069,1,0,228,923,615,381,,2147,
262144,597593.749224954,1232071,0,1,175,734,651,453,,2013,
262144,597593.749234797,1232069,1,0,173,836,660,458,,2127,
262144,597593.749240836,1232071,0,1,210,736,688,384,,2018,
262144,597593.749250909,1232069,1,0,184,731,643,361,,1919,
262144,597593.749256556,1232071,0,1,190,747,625,382,,1944,
262144,597593.749266184,1232069,1,0,216,741,635,362,,1954,
262144,597593.749272136,1232071,0,1,199,728,648,411,,1986,
262144,597593.749281928,1232069,1,0,188,737,628,493,,2046,
262144,597593.749287290,1232071,0,1,222,721,650,406,,1999,
262144,597593.749296999,1232069,1,0,183,728,800,402,,2113,
262144,597593.749302771,1232071,0,1,195,748,648,400,,1991,
262144,597593.749312497,1232069,1,0,235,731,647,358,,1971,
262144,597593.749317822,1232071,0,1,169,734,666,364,,1933,
262144,597593.749327467,1232069,1,0,202,734,623,420,,1979,
262144,597593.749334678,1232071,0,1,221,734,653,397,,2005,
262144,597593.749344774,1232069,1,0,289,842,724,370,,2225,
262144,597593.749351051,1232071,0,1,252,762,677,367,,2058,
262144,597593.749360909,1232069,1,0,199,730,616,354,,1899,
262144,597593.749366265,1232071,0,1,201,731,659,366,,1957,
262144,597593.749375962,1232069,1,0,183,718,621,383,,1905,
262144,597593.749381203,1232071,0,1,182,732,661,361,,1936,
262144,597593.749390838,1232069,1,0,215,728,623,400,,1966,
262144,597593.749396486,1232071,0,1,208,741,686,440,,2075,
262144,597593.749406385,1232069,1,0,193,736,674,376,,1979,
262144,597593.749411692,1232071,0,1,179,737,681,387,,1984,
262144,597593.749421313,1232069,1,0,205,732,622,394,,1953,
262144,597593.749426838,1232071,0,1,238,752,664,356,,2010,
262144,597593.749436500,1232069,1,0,192,735,659,366,,1952,
262144,597593.749442146,1232071,0,1,182,735,651,367,,1935,
262144,597593.749451809,1232069,1,0,201,732,628,378,,1939,
262144,597593.749457650,1232071,0,1,187,735,620,427,,1969,
262144,597593.749467242,1232069,1,0,190,736,647,368,,1941,
262144,597593.749472669,1232071,0,1,203,764,631,383,,1981,
262144,597593.749482537,1232069,1,0,209,675,659,1892,,3435,
262144,597593.749489686,1232071,0,1,229,730,893,402,,2254,
262144,597593.749499766,1232069,1,0,267,744,721,432,,2164,
262144,597593.749505885,1232071,0,1,193,726,633,369,,1921,
262144,597593.749515447,1232069,1,0,279,735,702,354,,2070,
262144,597593.749521992,1232071,0,1,199,749,630,410,,1988,
262144,597593.749531767,1232069,1,0,199,724,619,383,,1925,
262144,597593.749538003,1232071,0,1,181,738,645,362,,1926,
262144,597593.749547764,1232069,1,0,200,727,630,367,,1924,
262144,597593.749553338,1232071,0,1,198,743,615,413,,1969,
262144,597593.749562941,1232069,1,0,194,721,635,398,,1948,
262144,597593.749568332,1232071,0,1,206,729,654,372,,1961,
262144,597593.749577900,1232069,1,0,189,726,629,428,,1972,
262144,597593.749583643,1232071,0,1,214,739,646,403,,2002,
262144,597593.749593446,1232069,1,0,203,724,632,354,,1913,
262144,597593.749598608,1232071,0,1,180,732,667,360,,1939,
262144,597593.749608355,1232069,1,0,336,731,652,402,,2121,
262144,597593.749614343,1232071,0,1,201,742,664,412,,2019,
262144,597593.749624192,1232069,1,0,307,725,625,364,,2021,
262144,597593.749629781,1232071,0,1,189,734,647,377,,1947,
262144,597593.749639386,1232069,1,0,207,732,637,398,,1974,
262144,597593.749645136,1232071,0,1,209,734,668,401,,2012,
262144,597593.749655036,1232069,1,0,222,744,632,359,,1957,
262144,597593.749660459,1232071,0,1,170,723,648,368,,1909,
262144,597593.749669977,1232069,1,0,198,771,632,375,,1976,
262144,597593.749675661,1232071,0,1,214,740,687,518,,2159,
262144,597593.749685391,1232069,1,0,198,734,626,362,,1920,
262144,597593.749691976,1232071,0,1,186,742,649,364,,1941,
262144,597593.749701788,1232069,1,0,190,723,617,407,,1937,
262144,597593.749708283,1232071,0,1,199,722,661,414,,1996,
262144,597593.749718024,1232069,1,0,274,723,758,387,,2142,
262144,597593.749724252,1232071,0,1,176,726,655,368,,1925,
262144,597593.749734018,1232069,1,0,196,732,626,444,,1998,
262144,597593.749739535,1232071,0,1,208,740,658,415,,2021,
262144,597593.749749345,1232069,1,0,189,725,692,435,,2041,
262144,597593.749755365,1232071,0,1,194,743,653,362,,1952,
262144,597593.749765410,1232069,1,0,330,724,745,365,,2164,
262144,597593.749772520,1232071,0,1,210,745,635,403,,1993,
262144,597593.749782306,1232069,1,0,316,732,624,372,,2044,
262144,597593.749789059,1232071,0,1,177,737,650,394,,1958,
262144,597593.749798959,1232069,1,0,210,737,626,395,,1968,
262144,597593.749804774,1232071,0,1,204,733,651,400,,1988,
262144,597593.749814421,1232069,1,0,357,729,664,478,,2228,
262144,597593.749820360,1232071,0,1,180,739,662,371,,1952,
262144,597593.749829928,1232069,1,0,215,739,636,392,,1982,
262144,597593.749835626,1232071,0,1,183,728,657,360,,1928,
262144,597593.749845333,1232069,1,0,203,732,625,420,,1980,
262144,597593.749850946,1232071,0,1,194,738,691,526,,2149,
262144,597593.749861240,1232069,1,0,186,732,618,377,,1913,
262144,597593.749866911,1232071,0,1,197,769,652,425,,2043,
262144,597593.749876830,1232069,1,0,195,726,618,402,,1941,
262144,597593.749882957,1232071,0,1,177,790,655,362,,1984,
262144,597593.749892516,1232069,1,0,198,724,636,376,,1934,
262144,597593.749898376,1232071,0,1,199,734,680,387,,2000,
262144,597593.749908399,1232069,1,0,215,727,712,462,,2116,
262144,597593.749913968,1232071,0,1,183,742,658,376,,1959,
262144,597593.749923570,1232069,1,0,215,720,625,374,,1934,
262144,597593.749929014,1232071,0,1,204,743,648,408,,2003,
262144,597593.749938763,1232069,1,0,191,733,716,391,,2031,
262144,597593.749944275,1232071,0,1,204,743,702,547,,2196,
262144,597593.749954107,1232069,1,0,182,733,760,372,,2047,
262144,597593.749959645,1232071,0,1,197,728,633,437,,1995,
262144,597593.749969417,1232069,1,0,223,733,631,375,,1962,
262144,597593.749974594,1232071,0,1,184,725,655,363,,1927,
262144,597593.749984278,1232069,1,0,178,720,622,357,,1877,
262144,597593.749990092,1232071,0,1,226,737,649,418,,2030,
262144,597593.749999941,1232069,1,0,218,724,669,382,,1993,
262144,597593.750005427,1232071,0,1,179,728,658,389,,1954,
262144,597593.750015210,1232069,1,0,184,732,627,416,,1959,
262144,597593.750020595,1232071,0,1,227,913,660,402,,2202,
262144,597593.750030506,1232069,1,0,197,737,630,398,,1962,
262144,597593.750035908,1232071,0,1,181,733,651,383,,1948,
262144,597593.750045693,1232069,1,0,183,734,649,359,,1925,
262144,597593.750051188,1232071,0,1,205,736,652,412,,2005,
262144,597593.750060980,1232069,1,0,184,726,626,379,,1915,
262144,597593.750066015,1232071,0,1,179,740,653,378,,1950,
262144,597593.750075461,1232069,1,0,174,735,625,402,,1936,
262144,597593.750081375,1232071,0,1,208,739,667,403,,2017,
262144,597593.750091377,1232069,1,0,223,744,759,382,,2108,
262144,597593.750096992,1232071,0,1,185,752,662,375,,1974,
262144,597593.750106614,1232069,1,0,187,732,628,350,,1897,
262144,597593.750112471,1232071,0,1,222,734,672,402,,2030,
262144,597593.750122346,1232069,1,0,197,754,738,356,,2045,
262144,597593.750127904,1232071,0,1,214,734,661,373,,1982,
262144,597593.750137635,1232069,1,0,189,732,629,367,,1917,
262144,597593.750143148,1232071,0,1,196,728,647,410,,1981,
262144,597593.750152893,1232069,1,0,199,739,634,377,,1949,
262144,597593.750158943,1232071,0,1,182,749,654,361,,1946,
262144,597593.750168496,1232069,1,0,183,749,631,356,,1919,
262144,597593.750174324,1232071,0,1,227,746,679,406,,2058,
262144,597593.750218185,1232069,1,0,287,754,741,355,,2137,
262144,597593.750224879,1232071,0,1,207,736,655,384,,1982,
262144,597593.750234605,1232069,1,0,216,727,666,382,,1991,
262144,597593.750241266,1232071,0,1,200,723,669,397,,1989,
262144,597593.750251009,1232069,1,0,269,812,617,379,,2077,
262144,597593.750257522,1232071,0,1,178,738,649,394,,1959,
262144,597593.750267209,1232069,1,0,212,734,615,396,,1957,
262144,597593.750273624,1232071,0,1,196,743,665,358,,1962,
262144,597593.750283194,1232069,1,0,176,734,695,380,,1985,
262144,597593.750288956,1232071,0,1,179,735,630,373,,1917,
262144,597593.750299006,1232069,1,0,192,737,624,425,,1978,
262144,597593.750305225,1232071,0,1,211,735,644,357,,1947,
262144,597593.750315002,1232069,1,0,211,736,658,355,,1960,
262144,597593.750320936,1232071,0,1,205,725,643,382,,1955,
262144,597593.750330555,1232069,1,0,192,728,771,383,,2074,
262144,597593.750337375,1232071,0,1,202,735,691,379,,2007,
262144,597593.750347096,1232069,1,0,450,730,618,358,,2156,
262144,597593.750353961,1232071,0,1,203,737,666,381,,1987,
262144,597593.750363651,1232069,1,0,181,733,621,378,,1913,
262144,597593.750370458,1232071,0,1,208,745,640,377,,1970,
262144,597593.750380272,1232069,1,0,188,731,627,366,,1912,
262144,597593.750386528,1232071,0,1,173,746,652,357,,1928,
262144,597593.750396220,1232069,1,0,194,728,716,418,,2056,
262144,597593.750403468,1232071,0,1,209,725,666,401,,2001,
262144,597593.750413152,1232069,1,0,197,814,715,462,,2188,
262144,597593.750420861,1232071,0,1,189,723,668,381,,1961,
262144,597593.750430457,1232069,1,0,410,829,679,386,,2304,
262144,597593.750438260,1232071,0,1,196,727,696,381,,2000,
262144,597593.750448099,1232069,1,0,230,727,809,366,,2132,
262144,597593.750454359,1232071,0,1,190,735,666,403,,1994,
262144,597593.750464046,1232069,1,0,189,735,624,380,,1928,
262144,597593.750470346,1232071,0,1,189,735,658,380,,1962,
262144,597593.750479921,1232069,1,0,197,722,637,356,,1912,
262144,597593.750488049,1232071,0,1,955,,,1412,,2584,
262144,597593.750498520,1232069,1,0,208,749,681,364,,2002,
262144,597593.750504603,1232071,0,1,208,743,633,405,,1989,
262144,597593.750514163,1232069,1,0,190,726,668,357,,1941,
262144,597593.750521092,1232071,0,1,227,795,734,387,,2143,
262144,597593.750531224,1232069,1,0,248,865,715,516,,2344,
262144,597593.750538370,1232071,0,1,198,729,696,379,,2002,
262144,597593.750548260,1232069,1,0,206,724,687,375,,1992,
262144,597593.750555337,1232071,0,1,180,730,666,366,,1942,
262144,597593.750565230,1232069,1,0,191,738,623,401,,1953,
262144,597593.750572928,1232071,0,1,197,728,646,384,,1955,
262144,597593.750582657,1232069,1,0,299,801,727,351,,2178,
262144,597593.750590744,1232071,0,1,181,735,635,376,,1927,
262144,597593.750600626,1232069,1,0,191,744,805,379,,2119,
262144,597593.750607341,1232071,0,1,201,719,642,403,,1965,
262144,597593.750616986,1232069,1,0,188,739,638,352,,1917,
262144,597593.750623172,1232071,0,1,203,718,633,361,,1915,
262144,597593.750632868,1232069,1,0,194,734,614,396,,1938,
262144,597593.750640239,1232071,0,1,194,724,670,401,,1989,
262144,597593.750650205,1232069,1,0,190,830,630,382,,2032,
262144,597593.750657801,1232071,0,1,178,795,648,366,,1987,
262144,597593.750667754,1232069,1,0,242,733,621,400,,1996,
262144,597593.750675089,1232071,0,1,200,738,782,368,,2088,
262144,597593.750685480,1232069,1,0,184,877,641,384,,2086,
262144,597593.750693108,1232071,0,1,198,760,649,401,,2008,
262144,597593.750702876,1232069,1,0,187,733,793,513,,2226,
262144,597593.750710672,1232071,0,1,198,727,652,399,,1976,
262144,597593.750720439,1232069,1,0,187,726,843,521,,2277,
262144,597593.750727247,1232071,0,1,183,752,716,473,,2124,
262144,597593.750736961,1232069,1,0,191,732,628,484,,2035,
262144,597593.750743840,1232071,0,1,196,742,659,390,,1987,
262144,597593.750753520,1232069,1,0,187,736,636,363,,1922,
262144,597593.750760860,1232071,0,1,199,727,638,414,,1978,
262144,597593.750770595,1232069,1,0,215,734,626,540,,2115,
262144,597593.750777977,1232071,0,1,207,742,670,390,,2009,
262144,597593.750787707,1232069,1,0,183,730,642,452,,2007,
262144,597593.750795322,1232071,0,1,178,740,632,386,,1936,
262144,597593.750805175,1232069,1,0,244,734,633,392,,2003,
262144,597593.750813057,1232071,0,1,196,724,651,369,,1940,
262144,597593.750822704,1232069,1,0,193,731,717,349,,1990,
262144,597593.750830493,1232071,0,1,184,734,849,394,,2161,
262144,597593.750840522,1232069,1,0,215,737,625,381,,1958,
262144,597593.750867404,1232071,0,1,250,753,635,377,,2015,
262144,597593.750877106,1232069,1,0,199,743,650,415,,2007,
262144,597593.750883446,1232071,0,1,180,734,649,421,,1984,
262144,597593.750895049,1232069,1,0,187,729,629,380,,1925,
262144,597593.750901316,1232071,0,1,201,745,669,358,,1973,
262144,597593.750912193,1232069,1,0,212,736,624,351,,1923,
262144,597593.750918095,1232071,0,1,203,721,657,432,,2013,
262144,597593.750929364,1232069,1,0,195,732,728,376,,2031,
262144,597593.750936035,1232071,0,1,190,741,884,379,,2194,
262144,597593.750947597,1232069,1,0,200,740,669,388,,1997,
262144,597593.750952973,1232071,0,1,177,750,625,376,,1928,
262144,597593.750963237,1232069,1,0,190,733,622,378,,1923,
262144,597593.750969133,1232071,0,1,216,729,648,421,,2014,
262144,597593.750979692,1232069,1,0,222,734,636,394,,1986,
262144,597593.750985193,1232071,0,1,180,736,646,401,,1963,
262144,597593.750995681,1232069,1,0,186,737,635,401,,1959,
262144,597593.751001360,1232071,0,1,197,732,639,359,,1927,
262144,597593.751012085,1232069,1,0,188,732,648,370,,1938,
262144,597593.751017830,1232071,0,1,237,744,637,366,,1984,
262144,597593.751028215,1232069,1,0,200,731,660,401,,1992,
262144,597593.751034163,1232071,0,1,202,810,657,410,,2079,
262144,597593.751044844,1232069,1,0,217,1015,619,374,,2225,
262144,597593.751051067,1232071,0,1,170,747,648,366,,1931,
262144,597593.751062129,1232069,1,0,183,728,652,375,,1938,
262144,597593.751068095,1232071,0,1,189,753,620,380,,1942,
262144,597593.751078597,1232069,1,0,179,728,648,367,,1922,
262144,597593.751084326,1232071,0,1,189,742,656,407,,1994,
262144,597593.751094854,1232069,1,0,221,742,651,376,,1990,
262144,597593.751101131,1232071,0,1,197,729,624,370,,1920,
262144,597593.751111545,1232069,1,0,217,737,618,396,,1968,
262144,597593.751117703,1232071,0,1,185,734,645,369,,1933,
262144,597593.751128337,1232069,1,0,187,735,630,391,,1943,
262144,597593.751134548,1232071,0,1,212,733,635,355,,1935,
262144,597593.751145317,1232069,1,0,343,720,650,478,,2191,
262144,597593.751151522,1232071,0,1,179,733,623,386,,1921,
262144,597593.751162007,1232069,1,0,178,715,641,536,,2070,
262144,597593.751168659,1232071,0,1,204,728,676,404,,2012,
262144,597593.751178891,1232069,1,0,233,726,656,375,,1990,
262144,597593.751184912,1232071,0,1,181,732,641,367,,1921,
262144,597593.751195129,1232069,1,0,318,738,635,356,,2047,
262144,597593.751201145,1232071,0,1,207,720,649,368,,1944,
262144,597593.751211173,1232069,1,0,180,734,673,355,,1942,
262144,597593.751216984,1232071,0,1,183,749,638,391,,1961,
262144,597593.751227062,1232069,1,0,200,731,645,401,,1977,
262144,597593.751233326,1232071,0,1,201,728,637,499,,2065,
262144,597593.751243582,1232069,1,0,184,730,665,396,,1975,
262144,597593.751249150,1232071,0,1,200,736,638,355,,1929,
262144,597593.751259195,1232069,1,0,196,732,634,396,,1958,
262144,597593.751265128,1232071,0,1,176,733,676,386,,1971,
262144,597593.751275052,1232069,1,0,187,739,627,358,,1911,
262144,597593.751280824,1232071,0,1,219,753,650,380,,2002,
262144,597593.751290945,1232069,1,0,195,725,726,420,,2066,
262144,597593.751297454,1232071,0,1,198,738,656,579,,2171,
262144,597593.751307794,1232069,1,0,274,741,658,479,,2152,
262144,597593.751313593,1232071,0,1,182,737,667,378,,1964,
262144,597593.751323714,1232069,1,0,192,731,677,492,,2092,
262144,597593.751329429,1232071,0,1,192,738,686,468,,2084,
262144,597593.751339627,1232069,1,0,190,731,651,496,,2068,
262144,597593.751345463,1232071,0,1,185,711,683,379,,1958,
262144,597593.751355579,1232069,1,0,208,730,636,532,,2106,
262144,597593.751362036,1232071,0,1,197,730,631,418,,1976,
262144,597593.751372160,1232069,1,0,203,810,628,357,,1998,
262144,597593.751378234,1232071,0,1,181,736,652,378,,1947,
262144,597593.751388131,1232069,1,0,181,734,628,353,,1896,
262144,597593.751394063,1232071,0,1,198,739,630,385,,1952,
262144,597593.751403896,1232069,1,0,231,742,625,376,,1974,
262144,597593.751409558,1232071,0,1,180,736,648,384,,1948,
262144,597593.751419265,1232069,1,0,181,732,610,391,,1914,
262144,597593.751424888,1232071,0,1,193,736,624,392,,1945,
262144,597593.751434631,1232069,1,0,210,742,628,362,,1942,
262144,597593.751440221,1232071,0,1,180,730,624,382,,1916,
262144,597593.751449932,1232069,1,0,183,734,670,368,,1955,
262144,597593.751455736,1232071,0,1,201,736,658,399,,1994,
262144,597593.751465446,1232069,1,0,186,710,622,359,,1877,
262144,597593.751471606,1232071,0,1,173,731,659,360,,1923,
262144,597593.751481452,1232069,1,0,178,726,626,2362,,3892,
262144,597593.751489183,1232071,0,1,212,730,845,400,,2187,
262144,597593.751499069,1232069,1,0,264,723,685,420,,2092,
262144,597593.751504848,1232071,0,1,193,758,625,355,,1931,
262144,597593.751514565,1232069,1,0,226,733,627,360,,1946,
262144,597593.751520156,1232071,0,1,199,736,690,388,,2013,
262144,597593.751530030,1232069,1,0,203,739,722,385,,2049,
262144,597593.751535677,1232071,0,1,210,727,667,414,,2018,
262144,597593.751545570,1232069,1,0,179,731,623,393,,1926,
262144,597593.751551524,1232071,0,1,195,756,653,384,,1988,
262144,597593.751561144,1232069,1,0,212,735,627,396,,1970,
262144,597593.751566727,1232071,0,1,202,735,666,410,,2013,
262144,597593.751576411,1232069,1,0,188,738,619,398,,1943,
262144,597593.751582266,1232071,0,1,196,733,664,365,,1958,
262144,597593.751591942,1232069,1,0,204,734,633,353,,1924,
262144,597593.751597883,1232071,0,1,215,862,651,372,,2100,
262144,597593.751607974,1232069,1,0,186,723,645,392,,1946,
262144,597593.751613981,1232071,0,1,191,715,636,386,,1928,
262144,597593.751623741,1232069,1,0,196,729,654,403,,1982,
262144,597593.751629796,1232071,0,1,185,732,627,401,,1945,
262144,597593.751639631,1232069,1,0,189,727,732,411,,2059,
262144,597593.751645177,1232071,0,1,197,727,655,400,,1979,
262144,597593.751654978,1232069,1,0,186,733,633,413,,1965,
262144,597593.751660427,1232071,0,1,246,731,636,369,,1982,
262144,597593.751670066,1232069,1,0,175,724,615,349,,1863,
262144,597593.751675980,1232071,0,1,214,727,658,364,,1963,
262144,597593.751685761,1232069,1,0,188,728,621,362,,1899,
262144,597593.751691208,1232071,0,1,175,731,682,663,,2251,
262144,597593.751701168,1232069,1,0,206,728,649,409,,1992,
262144,597593.751706931,1232071,0,1,185,731,654,407,,1977,
262144,597593.751716609,1232069,1,0,194,735,623,394,,1946,
262144,597593.751723456,1232071,0,1,201,728,631,399,,1959,
262144,597593.751733497,1232069,1,0,176,820,620,358,,1974,
262144,597593.751739697,1232071,0,1,210,739,673,355,,1977,
262144,597593.751749535,1232069,1,0,180,738,659,414,,1991,
262144,597593.751755050,1232071,0,1,172,740,630,384,,1926,
262144,597593.751764596,1232069,1,0,176,733,617,370,,1896,
262144,597593.751769881,1232071,0,1,193,738,680,362,,1973,
262144,597593.751779653,1232069,1,0,187,734,672,447,,2040,
262144,597593.751785019,1232071,0,1,172,735,626,409,,1942,
262144,597593.751794542,1232069,1,0,184,735,653,404,,1976,
262144,597593.751799832,1232071,0,1,200,734,673,363,,1970,
262144,597593.751809413,1232069,1,0,213,729,631,356,,1929,
262144,597593.751814837,1232071,0,1,175,733,622,380,,1910,
262144,597593.751824448,1232069,1,0,189,728,638,354,,1909,
262144,597593.751829773,1232071,0,1,191,726,686,379,,1982,
262144,597593.751839467,1232069,1,0,196,743,638,413,,1990,
262144,597593.751844997,1232071,0,1,173,733,800,392,,2098,
262144,597593.751854974,1232069,1,0,184,735,625,373,,1917,
262144,597593.751860268,1232071,0,1,198,739,685,360,,1982,
262144,597593.751870135,1232069,1,0,212,801,736,374,,2123,
262144,597593.751875595,1232071,0,1,202,754,625,419,,2000,
262144,597593.751885579,1232069,1,0,179,718,630,359,,1886,
262144,597593.751891270,1232071,0,1,196,739,674,366,,1975,
262144,597593.751900890,1232069,1,0,210,734,624,373,,1941,
262144,597593.751906875,1232071,0,1,205,737,625,407,,1974,
262144,597593.751916602,1232069,1,0,191,723,629,419,,1962,
262144,597593.751921897,1232071,0,1,191,736,677,374,,1978,
262144,597593.751931429,1232069,1,0,222,733,645,360,,1960,
262144,597593.751936793,1232071,0,1,184,736,631,396,,1947,
262144,597593.751946277,1232069,1,0,172,731,617,360,,1880,
262144,597593.751951539,1232071,0,1,199,733,670,363,,1965,
262144,597593.751961202,1232069,1,0,243,802,633,397,,2075,
262144,597593.751966618,1232071,0,1,189,740,631,388,,1948,
262144,597593.751976159,1232069,1,0,180,730,627,399,,1936,
262144,597593.751981575,1232071,0,1,197,744,643,388,,1972,
262144,597593.751991474,1232069,1,0,215,737,625,401,,1978,
262144,597593.751997515,1232071,0,1,183,705,648,363,,1899,
262144,597593.752007085,1232069,1,0,182,729,618,360,,1889,
262144,597593.752012452,1232071,0,1,211,734,668,382,,1995,
262144,597593.752022212,1232069,1,0,217,729,633,375,,1954,
262144,597593.752028340,1232071,0,1,175,743,625,371,,1914,
262144,597593.752037806,1232069,1,0,185,739,615,353,,1892,
262144,597593.752043666,1232071,0,1,201,814,672,387,,2074,
262144,597593.752053564,1232069,1,0,305,741,623,369,,2038,
262144,597593.752059703,1232071,0,1,174,752,631,370,,1927,
262144,597593.752069313,1232069,1,0,186,734,639,393,,1952,
262144,597593.752075419,1232071,0,1,187,738,670,405,,2000,
262144,597593.752085122,1232069,1,0,303,772,704,348,,2127,
262144,597593.752090803,1232071,0,1,193,733,626,425,,1977,
262144,597593.752100440,1232069,1,0,183,742,622,374,,1921,
262144,597593.752105690,1232071,0,1,202,735,678,379,,1994,
262144,597593.752115450,1232069,1,0,187,737,619,409,,1952,
262144,597593.752120746,1232071,0,1,195,740,638,396,,1969,
262144,597593.752130600,1232069,1,0,203,718,622,377,,1920,
262144,597593.752135855,1232071,0,1,213,733,683,437,,2066,
262144,597593.752145545,1232069,1,0,199,722,662,359,,1942,
262144,597593.752150967,1232071,0,1,184,727,639,375,,1925,
262144,597593.752160738,1232069,1,0,183,741,631,392,,1947,
262144,597593.752165924,1232071,0,1,208,733,656,399,,1996,
262144,597593.752175570,1232069,1,0,185,730,647,372,,1934,
262144,597593.752180746,1232071,0,1,177,730,653,365,,1925,
262144,597593.752190223,1232069,1,0,178,729,622,360,,1889,
262144,597593.752195860,1232071,0,1,195,728,644,409,,1976,
262144,597593.752205493,1232069,1,0,199,714,694,374,,1981,
262144,597593.752211446,1232071,0,1,180,723,626,375,,1904,
262144,597593.752221054,1232069,1,0,188,742,632,387,,1949,
262144,597593.752227154,1232071,0,1,197,714,828,444,,2183,
262144,597593.752236946,1232069,1,0,210,722,639,556,,2127,
262144,597593.752243263,1232071,0,1,205,729,669,407,,2010,
262144,597593.752252913,1232069,1,0,173,770,2456,354,,3753,
262144,597593.752261279,1232071,0,1,201,775,670,408,,2054,
262144,597593.752271101,1232069,1,0,198,772,648,496,,2114,
262144,597593.752277163,1232071,0,1,200,786,630,557,,2173,
262144,597593.752286900,1232069,1,0,176,749,632,526,,2083,
262144,597593.752292507,1232071,0,1,184,777,669,540,,2170,
262144,597593.752302258,1232069,1,0,184,773,625,364,,1946,
262144,597593.752311073,1232071,0,1,195,786,630,401,,2012,
262144,597593.752321055,1232069,1,0,184,770,866,817,,2637,
262144,597593.752329015,1232071,0,1,208,769,645,542,,2164,
262144,597593.752339084,1232069,1,0,188,763,748,483,,2182,
262144,597593.752346572,1232071,0,1,213,771,636,481,,2101,
262144,597593.752356793,1232069,1,0,365,770,623,397,,2155,
262144,597593.752363116,1232071,0,1,199,762,687,366,,2014,
262144,597593.752372886,1232069,1,0,186,766,631,370,,1953,
262144,597593.752378839,1232071,0,1,186,763,632,383,,1964,
262144,597593.752388688,1232069,1,0,181,761,630,454,,2026,
262144,597593.752394849,1232071,0,1,207,756,645,497,,2105,
262144,597593.752404657,1232069,1,0,191,766,623,395,,1975,
262144,597593.752410947,1232071,0,1,198,786,631,400,,2015,
262144,597593.752420681,1232069,1,0,209,1013,849,497,,2568,
262144,597593.752428139,1232071,0,1,169,765,656,516,,2106,
262144,597593.752438071,1232069,1,0,177,769,623,495,,2064,
262144,597593.752444879,1232071,0,1,200,771,653,483,,2107,
262144,597593.752454649,1232069,1,0,190,775,616,376,,1957,
262144,597593.752461095,1232071,0,1,185,771,653,379,,1988,
262144,597593.752470859,1232069,1,0,216,772,895,614,,2497,
262144,597593.752477119,1232071,0,1,199,766,653,517,,2135,
262144,597593.752491993,1232069,1,0,235,770,721,732,,2458,
262144,597593.752499749,1232071,0,1,209,784,686,516,,2195,
262144,597593.752509789,1232069,1,0,635,1024,630,387,,2676,
262144,597593.752517415,1232071,0,1,257,771,624,363,,2015,
262144,597593.752527150,1232069,1,0,510,759,731,516,,2516,
262144,597593.752534957,1232071,0,1,207,766,657,541,,2171,
262144,597593.752544844,1232069,1,0,188,773,635,496,,2092,
262144,597593.752556787,1232071,0,1,203,769,637,550,,2159,
262144,597593.752566715,1232069,1,0,206,769,624,351,,1950,
262144,597593.752578413,1232071,0,1,199,770,672,381,,2022,
262144,597593.752626554,1232069,1,0,213,777,885,551,,2426,
262144,597593.752639434,1232071,0,1,178,754,883,538,,2353,
262144,597593.752649724,1232069,1,0,402,796,850,397,,2445,
262144,597593.752662421,1232071,0,1,197,772,690,494,,2153,
262144,597593.752672505,1232069,1,0,668,775,826,353,,2622,
262144,597593.752684061,1232071,0,1,172,768,631,819,,2390,
262144,597593.752695023,1232069,1,0,410,764,630,512,,2316,
262144,597593.752703780,1232071,0,1,234,776,702,505,,2217,
262144,597593.752714339,1232069,1,0,183,769,632,354,,1938,
262144,597593.752725183,1232071,0,1,203,785,630,437,,2055,
262144,597593.752735707,1232069,1,0,224,754,628,369,,1975,
262144,597593.752747672,1232071,0,1,190,791,666,501,,2148,
262144,597593.752757507,1232069,1,0,388,756,833,595,,2572,
262144,597593.752769500,1232071,0,1,186,772,643,516,,2117,
262144,597593.752779478,1232069,1,0,200,776,625,413,,2014,
262144,597593.752787843,1232071,0,1,190,783,665,354,,1992,
262144,597593.752797606,1232069,1,0,175,769,687,608,,2239,
262144,597593.752806422,1232071,0,1,185,774,903,835,,2697,
262144,597593.752817719,1232069,1,0,436,762,622,537,,2357,
