size_bytes,t_waking_s,pid,waker_cpu,target_cpu,waking_to_ipi,ipi_to_idle_exit,idle_exit_to_wakeup,wakeup_to_switch,switch_to_user,waking_to_running_ns,waking_to_user_ns
524288,594626.841071576,1204568,0,1,188,722,620,382,9426,1912,11338
524288,594626.841082430,1204566,1,0,197,733,617,357,5156,1904,7060
524288,594626.841089118,1204568,0,1,153,735,652,386,8925,1926,10851
524288,594626.841104934,1204566,1,0,183,723,657,394,9282,1957,11239
524288,594626.841115733,1204568,0,1,196,714,644,360,110630,1914,112544
524288,594626.841122412,1204566,1,0,177,734,646,373,9331,1930,11261
524288,594626.841133260,1204568,0,1,202,734,672,393,93016,2001,95017
524288,594626.841140139,1204566,1,0,172,728,631,352,9238,1883,11121
524288,594626.841150856,1204568,0,1,199,731,652,428,75411,2010,77421
524288,594626.841157599,1204566,1,0,183,721,635,369,9270,1908,11178
524288,594626.841168330,1204568,0,1,204,730,623,375,58015,1932,59947
524288,594626.841175112,1204566,1,0,175,715,636,351,9235,1877,11112
524288,594626.841185813,1204568,0,1,195,730,633,381,40525,1939,42464
524288,594626.841192639,1204566,1,0,166,720,636,356,9510,1878,11388
524288,594626.841203633,1204568,0,1,184,714,654,396,22696,1948,24644
524288,594626.841210292,1204566,1,0,202,725,625,353,9423,1905,11328
524288,594626.841221202,1204568,0,1,207,731,631,373,5133,1942,7075
524288,594626.841227845,1204566,1,0,205,709,643,403,8750,1960,10710
524288,594626.841243378,1204568,0,1,200,724,653,445,9730,2022,11752
524288,594626.841254653,1204566,1,0,198,737,695,376,110734,2006,112740
524288,594626.841261523,1204568,0,1,187,725,671,375,9341,1958,11299
524288,594626.841272411,1204566,1,0,203,741,637,387,93014,1968,94982
524288,594626.841279113,1204568,0,1,169,709,640,374,9216,1892,11108
524288,594626.841289841,1204566,1,0,183,728,633,361,75647,1905,77552
524288,594626.841296455,1204568,0,1,395,711,619,401,9266,2126,11392
524288,594626.841307465,1204566,1,0,194,729,644,576,57785,2143,59928
524288,594626.841314272,1204568,0,1,185,730,628,371,8991,1914,10905
524288,594626.841324788,1204566,1,0,200,723,643,398,40641,1964,42605
524288,594626.841331717,1204568,0,1,167,708,647,397,9400,1919,11319
524288,594626.841342629,1204566,1,0,204,732,632,386,22810,1954,24764
524288,594626.841349345,1204568,0,1,173,714,635,378,9412,1900,11312
524288,594626.841360172,1204566,1,0,208,745,624,391,5253,1968,7221
524288,594626.841366997,1204568,0,1,174,722,634,378,8919,1908,10827
524288,594626.841382612,1204566,1,0,186,905,653,375,9381,2119,11500
524288,594626.841393719,1204568,0,1,192,714,668,375,110938,1949,112887
524288,594626.841400593,1204566,1,0,166,724,627,362,9436,1879,11315
524288,594626.841411475,1204568,0,1,189,711,651,381,93199,1932,95131
524288,594626.841418318,1204566,1,0,170,721,666,358,9348,1915,11263
524288,594626.841429163,1204568,0,1,210,729,632,450,75422,2021,77443
524288,594626.841435918,1204566,1,0,193,733,640,355,9423,1921,11344
524288,594626.841446650,1204568,0,1,255,877,660,414,57750,2206,59956
524288,594626.841453559,1204566,1,0,184,721,634,368,9243,1907,11150
524288,594626.841464327,1204568,0,1,180,732,628,388,40351,1928,42279
524288,594626.841470968,1204566,1,0,174,731,647,361,9384,1913,11297
524288,594626.841481807,1204568,0,1,190,725,638,369,22877,1922,24799
524288,594626.841488608,1204566,1,0,168,732,631,366,9417,1897,11314
524288,594626.841499507,1204568,0,1,200,728,650,419,5102,1997,7099
524288,594626.841506176,1204566,1,0,188,741,613,416,8852,1958,10810
524288,594626.841521825,1204568,0,1,189,721,659,411,9427,1980,11407
524288,594626.841532817,1204566,1,0,195,742,650,356,110423,1943,112366
524288,594626.841539673,1204568,0,1,171,723,637,354,9216,1885,11101
524288,594626.841550365,1204566,1,0,184,733,639,407,92855,1963,94818
524288,594626.841557011,1204568,0,1,173,712,656,360,9229,1901,11130
524288,594626.841567736,1204566,1,0,196,738,648,371,75494,1953,77447
524288,594626.841574442,1204568,0,1,177,712,641,379,9423,1909,11332
524288,594626.841585299,1204566,1,0,182,733,632,386,57951,1933,59884
524288,594626.841592226,1204568,0,1,176,718,650,362,9015,1906,10921
524288,594626.841602741,1204566,1,0,197,727,678,372,40468,1974,42442
524288,594626.841609488,1204568,0,1,172,716,643,358,9443,1889,11332
524288,594626.841620354,1204566,1,0,201,777,718,362,22771,2058,24829
524288,594626.841627197,1204568,0,1,177,718,652,385,9385,1932,11317
524288,594626.841638110,1204566,1,0,206,735,614,359,5159,1914,7073
524288,594626.841644700,1204568,0,1,177,822,660,357,8971,2016,10987
524288,594626.841660460,1204566,1,0,191,724,650,374,9315,1939,11254
524288,594626.841671276,1204568,0,1,186,730,639,388,112041,1943,113984
524288,594626.841678184,1204566,1,0,176,725,638,387,9409,1926,11335
524288,594626.841689117,1204568,0,1,188,742,657,406,94150,1993,96143
524288,594626.841695967,1204566,1,0,180,720,631,380,9476,1911,11387
524288,594626.841706885,1204568,0,1,201,730,706,780,75958,2417,78375
524288,594626.841714026,1204566,1,0,178,736,637,418,9266,1969,11235
524288,594626.841724832,1204568,0,1,192,735,650,458,58393,2035,60428
524288,594626.841731728,1204566,1,0,180,734,722,548,9245,2184,11429
524288,594626.841742771,1204568,0,1,184,716,632,420,40537,1952,42489
524288,594626.841749516,1204566,1,0,175,717,617,367,9460,1876,11336
524288,594626.841760416,1204568,0,1,181,716,624,404,22919,1925,24844
524288,594626.841766809,1204566,1,0,453,716,635,369,9346,2173,11519
524288,594626.841777948,1204568,0,1,183,721,649,446,5313,1999,7312
524288,594626.841784849,1204566,1,0,186,720,669,376,8907,1951,10858
524288,594626.841800710,1204568,0,1,184,730,654,400,9493,1968,11461
524288,594626.841811686,1204566,1,0,207,725,625,355,119948,1912,121860
524288,594626.841818421,1204568,0,1,183,708,657,365,9363,1913,11276
524288,594626.841829272,1204566,1,0,185,769,639,379,102302,1972,104274
524288,594626.841836211,1204568,0,1,178,719,642,364,9487,1903,11390
524288,594626.841847200,1204566,1,0,195,742,639,393,84377,1969,86346
524288,594626.841853705,1204568,0,1,181,720,637,397,9300,1935,11235
524288,594626.841864520,1204566,1,0,203,741,632,376,67074,1952,69026
524288,594626.841880497,1204568,0,1,186,721,724,393,8633,2024,10657
524288,594626.841890732,1204566,1,0,190,730,680,419,40795,2019,42814
524288,594626.841897483,1204568,0,1,171,721,705,350,9541,1947,11488
524288,594626.841908416,1204566,1,0,335,732,713,725,22625,2505,25130
524288,594626.841915602,1204568,0,1,170,705,630,360,9282,1865,11147
524288,594626.841926340,1204566,1,0,208,729,643,466,5160,2046,7206
524288,594626.841933149,1204568,0,1,180,718,650,402,9005,1950,10955
524288,594626.841948922,1204566,1,0,178,730,649,387,9473,1944,11417
524288,594626.841959838,1204568,0,1,250,709,640,418,111360,2017,113377
524288,594626.841966823,1204566,1,0,180,728,624,364,9392,1896,11288
524288,594626.841977631,1204568,0,1,242,723,650,381,93588,1996,95584
524288,594626.841984330,1204566,1,0,201,729,633,379,9390,1942,11332
524288,594626.841995257,1204568,0,1,197,716,791,408,75846,2112,77958
524288,594626.842002079,1204566,1,0,183,720,633,369,9240,1905,11145
524288,594626.842012831,1204568,0,1,196,721,662,386,58419,1965,60384
524288,594626.842019543,1204566,1,0,172,966,635,381,9412,2154,11566
524288,594626.842030718,1204568,0,1,194,726,709,400,40468,2029,42497
524288,594626.842037443,1204566,1,0,178,737,627,423,9418,1965,11383
524288,594626.842048430,1204568,0,1,191,720,700,378,22796,1989,24785
524288,594626.842055330,1204566,1,0,166,744,639,361,9294,1910,11204
524288,594626.842066150,1204568,0,1,185,718,663,376,5123,1942,7065
524288,594626.842072801,1204566,1,0,165,730,628,350,8924,1873,10797
524288,594626.842169794,1204566,1,0,190,754,725,387,,2056,
